#1
double tab1(8760,3)
# Date
# aer_gen_co2e
# price
3052800	0.0756	0.216
3056400	0.0719	0.158
3060000	0.0742	0.126
3063600	0.07790000000000001	0.105
3067200	0.0775	0.132
3070800	0.07529999999999999	0.183
3074400	0.07529999999999999	0.249
3078000	0.09609999999999999	0.312
3081600	0.2554	0.396
3085200	0.2194	0.525
3088800	0.19569999999999999	0.497
3092400	0.19290000000000002	0.452
3096000	0.2081	0.392
3099600	0.24830000000000002	0.311
3103200	0.2959	0.2
3106800	0.3386	0.111
3110400	0.3459	0.072
3114000	0.3459	0.044
3117600	0.3452	0.02
3121200	0.3444	0.011
3124800	0.3422	0.033
3128400	0.292	0.11
3132000	0.233	0.267
3135600	0.1975	0.308
3139200	0.142	0.216
3142800	0.104	0.158
3146400	0.09759999999999999	0.126
3150000	0.0998	0.105
3153600	0.1023	0.132
3157200	0.1105	0.183
3160800	0.1166	0.249
3164400	0.1616	0.312
3168000	0.24509999999999998	0.396
3171600	0.19669999999999999	0.525
3175200	0.1795	0.497
3178800	0.1915	0.452
3182400	0.21819999999999998	0.392
3186000	0.265	0.311
3189600	0.2876	0.2
3193200	0.3058	0.111
3196800	0.2868	0.072
3200400	0.2832	0.044
3204000	0.2821	0.02
3207600	0.2813	0.011
3211200	0.2781	0.033
3214800	0.2943	0.11
3218400	0.2815	0.267
3222000	0.2236	0.308
3225600	0.1982	0.216
3229200	0.19269999999999998	0.158
3232800	0.1846	0.126
3236400	0.18569999999999998	0.105
3240000	0.18869999999999998	0.132
3243600	0.1899	0.183
3247200	0.215	0.249
3250800	0.2353	0.312
3254400	0.21230000000000002	0.396
3258000	0.1938	0.525
3261600	0.213	0.497
3265200	0.2028	0.452
3268800	0.18819999999999998	0.392
3272400	0.301	0.311
3276000	0.2765	0.2
3279600	0.31739999999999996	0.111
3283200	0.3221	0.072
3286800	0.30219999999999997	0.044
3290400	0.30010000000000003	0.02
3294000	0.31010000000000004	0.011
3297600	0.31189999999999996	0.033
3301200	0.3343	0.11
3304800	0.26730000000000004	0.267
3308400	0.1182	0.308
3312000	0.0873	0.216
3315600	0.0815	0.158
3319200	0.07970000000000001	0.126
3322800	0.081	0.105
3326400	0.07970000000000001	0.132
3330000	0.07790000000000001	0.183
3333600	0.07740000000000001	0.249
3337200	0.0948	0.312
3340800	0.22030000000000002	0.396
3344400	0.1945	0.525
3348000	0.19090000000000001	0.497
3351600	0.18630000000000002	0.452
3355200	0.206	0.392
3358800	0.24459999999999998	0.311
3362400	0.2872	0.2
3366000	0.3335	0.111
3369600	0.3354	0.072
3373200	0.31910000000000005	0.044
3376800	0.3152	0.02
3380400	0.32030000000000003	0.011
3384000	0.3419	0.033
3387600	0.3483	0.11
3391200	0.2863	0.267
3394800	0.10629999999999999	0.308
3398400	0.0747	0.216
3402000	0.0724	0.158
3405600	0.07579999999999999	0.126
3409200	0.0778	0.105
3412800	0.077	0.132
3416400	0.074	0.183
3420000	0.0745	0.249
3423600	0.0896	0.312
3427200	0.2284	0.396
3430800	0.1884	0.525
3434400	0.1984	0.497
3438000	0.19190000000000002	0.452
3441600	0.19169999999999998	0.392
3445200	0.2291	0.311
3448800	0.2727	0.2
3452400	0.319	0.111
3456000	0.3443	0.072
3459600	0.3395	0.044
3463200	0.3354	0.02
3466800	0.3389	0.011
3470400	0.3427	0.033
3474000	0.2928	0.11
3477600	0.2509	0.267
3481200	0.0887	0.308
3484800	0.0654	0.216
3488400	0.0653	0.158
3492000	0.0675	0.126
3495600	0.0693	0.105
3499200	0.0679	0.132
3502800	0.066	0.183
3506400	0.0659	0.249
3510000	0.0804	0.312
3513600	0.2039	0.396
3517200	0.1682	0.525
3520800	0.15580000000000002	0.497
3524400	0.1655	0.452
3528000	0.1799	0.392
3531600	0.15330000000000002	0.311
3535200	0.18519999999999998	0.2
3538800	0.22369999999999998	0.111
3542400	0.24480000000000002	0.072
3546000	0.2514	0.044
3549600	0.2452	0.02
3553200	0.242	0.011
3556800	0.244	0.033
3560400	0.24630000000000002	0.11
3564000	0.1918	0.267
3567600	0.1125	0.308
3571200	0.0906	0.216
3574800	0.0849	0.158
3578400	0.0829	0.126
3582000	0.0825	0.105
3585600	0.0809	0.132
3589200	0.0793	0.183
3592800	0.08220000000000001	0.249
3596400	0.09770000000000001	0.312
3600000	0.1771	0.396
3603600	0.1487	0.525
3607200	0.1392	0.497
3610800	0.1423	0.452
3614400	0.14859999999999998	0.392
3618000	0.1657	0.311
3621600	0.1766	0.2
3625200	0.201	0.111
3628800	0.212	0.072
3632400	0.2195	0.044
3636000	0.2194	0.02
3639600	0.2194	0.011
3643200	0.224	0.033
3646800	0.2241	0.11
3650400	0.1817	0.267
3654000	0.0996	0.308
3657600	0.07809999999999999	0.216
3661200	0.0729	0.158
3664800	0.0728	0.126
3668400	0.07690000000000001	0.105
3672000	0.07479999999999999	0.132
3675600	0.07590000000000001	0.183
3679200	0.0742	0.249
3682800	0.08940000000000001	0.312
3686400	0.1489	0.396
3690000	0.164	0.525
3693600	0.165	0.497
3697200	0.1651	0.452
3700800	0.1656	0.392
3704400	0.18669999999999998	0.311
3708000	0.2067	0.2
