,datetime,season,hours,price
466,2025-01-20 10:00:00,WinterHDP,10:00,0.126
467,2025-01-20 11:00:00,WinterHDP,11:00,0.105
468,2025-01-20 12:00:00,WinterHDP,12:00,0.132
469,2025-01-20 13:00:00,WinterHDP,13:00,0.183
470,2025-01-20 14:00:00,WinterHDP,14:00,0.249
471,2025-01-20 15:00:00,WinterHDP,15:00,0.312
472,2025-01-20 16:00:00,WinterHDP,16:00,0.396
473,2025-01-20 17:00:00,WinterHDP,17:00,0.525
474,2025-01-20 18:00:00,WinterHDP,18:00,0.497
475,2025-01-20 19:00:00,WinterHDP,19:00,0.452
476,2025-01-20 20:00:00,WinterHDP,20:00,0.392
477,2025-01-20 21:00:00,WinterHDP,21:00,0.311
478,2025-01-20 22:00:00,WinterHDP,22:00,0.2
479,2025-01-20 23:00:00,WinterHDP,23:00,0.111
480,2025-01-21 00:00:00,WinterHDP,00:00,0.072
481,2025-01-21 01:00:00,WinterHDP,01:00,0.044
482,2025-01-21 02:00:00,WinterHDP,02:00,0.02
483,2025-01-21 03:00:00,WinterHDP,03:00,0.011
484,2025-01-21 04:00:00,WinterHDP,04:00,0.033
485,2025-01-21 05:00:00,WinterHDP,05:00,0.11
486,2025-01-21 06:00:00,WinterHDP,06:00,0.267
487,2025-01-21 07:00:00,WinterHDP,07:00,0.308
488,2025-01-21 08:00:00,WinterHDP,08:00,0.216
489,2025-01-21 09:00:00,WinterHDP,09:00,0.158
490,2025-01-21 10:00:00,WinterHDP,10:00,0.126
491,2025-01-21 11:00:00,WinterHDP,11:00,0.105
492,2025-01-21 12:00:00,WinterHDP,12:00,0.132
493,2025-01-21 13:00:00,WinterHDP,13:00,0.183
494,2025-01-21 14:00:00,WinterHDP,14:00,0.249
495,2025-01-21 15:00:00,WinterHDP,15:00,0.312
496,2025-01-21 16:00:00,WinterHDP,16:00,0.396
497,2025-01-21 17:00:00,WinterHDP,17:00,0.525
498,2025-01-21 18:00:00,WinterHDP,18:00,0.497
499,2025-01-21 19:00:00,WinterHDP,19:00,0.452
500,2025-01-21 20:00:00,WinterHDP,20:00,0.392
501,2025-01-21 21:00:00,WinterHDP,21:00,0.311
502,2025-01-21 22:00:00,WinterHDP,22:00,0.2
503,2025-01-21 23:00:00,WinterHDP,23:00,0.111
504,2025-01-22 00:00:00,WinterHDP,00:00,0.072
505,2025-01-22 01:00:00,WinterHDP,01:00,0.044
506,2025-01-22 02:00:00,WinterHDP,02:00,0.02
507,2025-01-22 03:00:00,WinterHDP,03:00,0.011
508,2025-01-22 04:00:00,WinterHDP,04:00,0.033
509,2025-01-22 05:00:00,WinterHDP,05:00,0.11
510,2025-01-22 06:00:00,WinterHDP,06:00,0.267
511,2025-01-22 07:00:00,WinterHDP,07:00,0.308
512,2025-01-22 08:00:00,WinterHDP,08:00,0.216
513,2025-01-22 09:00:00,WinterHDP,09:00,0.158
514,2025-01-22 10:00:00,WinterHDP,10:00,0.126
515,2025-01-22 11:00:00,WinterHDP,11:00,0.105
516,2025-01-22 12:00:00,WinterHDP,12:00,0.132
517,2025-01-22 13:00:00,WinterHDP,13:00,0.183
518,2025-01-22 14:00:00,WinterHDP,14:00,0.249
519,2025-01-22 15:00:00,WinterHDP,15:00,0.312
520,2025-01-22 16:00:00,WinterHDP,16:00,0.396
521,2025-01-22 17:00:00,WinterHDP,17:00,0.525
522,2025-01-22 18:00:00,WinterHDP,18:00,0.497
523,2025-01-22 19:00:00,WinterHDP,19:00,0.452
524,2025-01-22 20:00:00,WinterHDP,20:00,0.392
525,2025-01-22 21:00:00,WinterHDP,21:00,0.311
526,2025-01-22 22:00:00,WinterHDP,22:00,0.2
527,2025-01-22 23:00:00,WinterHDP,23:00,0.111
528,2025-01-23 00:00:00,WinterHDP,00:00,0.072
529,2025-01-23 01:00:00,WinterHDP,01:00,0.044
530,2025-01-23 02:00:00,WinterHDP,02:00,0.02
531,2025-01-23 03:00:00,WinterHDP,03:00,0.011
532,2025-01-23 04:00:00,WinterHDP,04:00,0.033
533,2025-01-23 05:00:00,WinterHDP,05:00,0.11
534,2025-01-23 06:00:00,WinterHDP,06:00,0.267
535,2025-01-23 07:00:00,WinterHDP,07:00,0.308
536,2025-01-23 08:00:00,WinterHDP,08:00,0.216
537,2025-01-23 09:00:00,WinterHDP,09:00,0.158
538,2025-01-23 10:00:00,WinterHDP,10:00,0.126
539,2025-01-23 11:00:00,WinterHDP,11:00,0.105
540,2025-01-23 12:00:00,WinterHDP,12:00,0.132
541,2025-01-23 13:00:00,WinterHDP,13:00,0.183
542,2025-01-23 14:00:00,WinterHDP,14:00,0.249
543,2025-01-23 15:00:00,WinterHDP,15:00,0.312
544,2025-01-23 16:00:00,WinterHDP,16:00,0.396
545,2025-01-23 17:00:00,WinterHDP,17:00,0.525
546,2025-01-23 18:00:00,WinterHDP,18:00,0.497
547,2025-01-23 19:00:00,WinterHDP,19:00,0.452
548,2025-01-23 20:00:00,WinterHDP,20:00,0.392
549,2025-01-23 21:00:00,WinterHDP,21:00,0.311
550,2025-01-23 22:00:00,WinterHDP,22:00,0.2
551,2025-01-23 23:00:00,WinterHDP,23:00,0.111
552,2025-01-24 00:00:00,WinterHDP,00:00,0.072
553,2025-01-24 01:00:00,WinterHDP,01:00,0.044
554,2025-01-24 02:00:00,WinterHDP,02:00,0.02
555,2025-01-24 03:00:00,WinterHDP,03:00,0.011
556,2025-01-24 04:00:00,WinterHDP,04:00,0.033
557,2025-01-24 05:00:00,WinterHDP,05:00,0.11
558,2025-01-24 06:00:00,WinterHDP,06:00,0.267
559,2025-01-24 07:00:00,WinterHDP,07:00,0.308
560,2025-01-24 08:00:00,WinterHDP,08:00,0.216
561,2025-01-24 09:00:00,WinterHDP,09:00,0.158
562,2025-01-24 10:00:00,WinterHDP,10:00,0.126
563,2025-01-24 11:00:00,WinterHDP,11:00,0.105
564,2025-01-24 12:00:00,WinterHDP,12:00,0.132
565,2025-01-24 13:00:00,WinterHDP,13:00,0.183
566,2025-01-24 14:00:00,WinterHDP,14:00,0.249
567,2025-01-24 15:00:00,WinterHDP,15:00,0.312
568,2025-01-24 16:00:00,WinterHDP,16:00,0.396
569,2025-01-24 17:00:00,WinterHDP,17:00,0.525
570,2025-01-24 18:00:00,WinterHDP,18:00,0.497
571,2025-01-24 19:00:00,WinterHDP,19:00,0.452
572,2025-01-24 20:00:00,WinterHDP,20:00,0.392
573,2025-01-24 21:00:00,WinterHDP,21:00,0.311
574,2025-01-24 22:00:00,WinterHDP,22:00,0.2
575,2025-01-24 23:00:00,WinterHDP,23:00,0.111
576,2025-01-25 00:00:00,WinterHDP,00:00,0.072
577,2025-01-25 01:00:00,WinterHDP,01:00,0.044
578,2025-01-25 02:00:00,WinterHDP,02:00,0.02
579,2025-01-25 03:00:00,WinterHDP,03:00,0.011
580,2025-01-25 04:00:00,WinterHDP,04:00,0.033
581,2025-01-25 05:00:00,WinterHDP,05:00,0.11
582,2025-01-25 06:00:00,WinterHDP,06:00,0.267
583,2025-01-25 07:00:00,WinterHDP,07:00,0.308
584,2025-01-25 08:00:00,WinterHDP,08:00,0.216
585,2025-01-25 09:00:00,WinterHDP,09:00,0.158
586,2025-01-25 10:00:00,WinterHDP,10:00,0.126
587,2025-01-25 11:00:00,WinterHDP,11:00,0.105
588,2025-01-25 12:00:00,WinterHDP,12:00,0.132
589,2025-01-25 13:00:00,WinterHDP,13:00,0.183
590,2025-01-25 14:00:00,WinterHDP,14:00,0.249
591,2025-01-25 15:00:00,WinterHDP,15:00,0.312
592,2025-01-25 16:00:00,WinterHDP,16:00,0.396
593,2025-01-25 17:00:00,WinterHDP,17:00,0.525
594,2025-01-25 18:00:00,WinterHDP,18:00,0.497
595,2025-01-25 19:00:00,WinterHDP,19:00,0.452
596,2025-01-25 20:00:00,WinterHDP,20:00,0.392
597,2025-01-25 21:00:00,WinterHDP,21:00,0.311
598,2025-01-25 22:00:00,WinterHDP,22:00,0.2
599,2025-01-25 23:00:00,WinterHDP,23:00,0.111
600,2025-01-26 00:00:00,WinterHDP,00:00,0.072
601,2025-01-26 01:00:00,WinterHDP,01:00,0.044
602,2025-01-26 02:00:00,WinterHDP,02:00,0.02
603,2025-01-26 03:00:00,WinterHDP,03:00,0.011
604,2025-01-26 04:00:00,WinterHDP,04:00,0.033
605,2025-01-26 05:00:00,WinterHDP,05:00,0.11
606,2025-01-26 06:00:00,WinterHDP,06:00,0.267
607,2025-01-26 07:00:00,WinterHDP,07:00,0.308
608,2025-01-26 08:00:00,WinterHDP,08:00,0.216
609,2025-01-26 09:00:00,WinterHDP,09:00,0.158
610,2025-01-26 10:00:00,WinterHDP,10:00,0.126
611,2025-01-26 11:00:00,WinterHDP,11:00,0.105
612,2025-01-26 12:00:00,WinterHDP,12:00,0.132
613,2025-01-26 13:00:00,WinterHDP,13:00,0.183
614,2025-01-26 14:00:00,WinterHDP,14:00,0.249
615,2025-01-26 15:00:00,WinterHDP,15:00,0.312
616,2025-01-26 16:00:00,WinterHDP,16:00,0.396
617,2025-01-26 17:00:00,WinterHDP,17:00,0.525
618,2025-01-26 18:00:00,WinterHDP,18:00,0.497
619,2025-01-26 19:00:00,WinterHDP,19:00,0.452
620,2025-01-26 20:00:00,WinterHDP,20:00,0.392
621,2025-01-26 21:00:00,WinterHDP,21:00,0.311
622,2025-01-26 22:00:00,WinterHDP,22:00,0.2
623,2025-01-26 23:00:00,WinterHDP,23:00,0.111
624,2025-01-27 00:00:00,WinterHDP,00:00,0.072
625,2025-01-27 01:00:00,WinterHDP,01:00,0.044
626,2025-01-27 02:00:00,WinterHDP,02:00,0.02
627,2025-01-27 03:00:00,WinterHDP,03:00,0.011
628,2025-01-27 04:00:00,WinterHDP,04:00,0.033
629,2025-01-27 05:00:00,WinterHDP,05:00,0.11
630,2025-01-27 06:00:00,WinterHDP,06:00,0.267
631,2025-01-27 07:00:00,WinterHDP,07:00,0.308
632,2025-01-27 08:00:00,WinterHDP,08:00,0.216
633,2025-01-27 09:00:00,WinterHDP,09:00,0.158
634,2025-01-27 10:00:00,WinterHDP,10:00,0.126
635,2025-01-27 11:00:00,WinterHDP,11:00,0.105
636,2025-01-27 12:00:00,WinterHDP,12:00,0.132
637,2025-01-27 13:00:00,WinterHDP,13:00,0.183
638,2025-01-27 14:00:00,WinterHDP,14:00,0.249
639,2025-01-27 15:00:00,WinterHDP,15:00,0.312
640,2025-01-27 16:00:00,WinterHDP,16:00,0.396
641,2025-01-27 17:00:00,WinterHDP,17:00,0.525
642,2025-01-27 18:00:00,WinterHDP,18:00,0.497
643,2025-01-27 19:00:00,WinterHDP,19:00,0.452
644,2025-01-27 20:00:00,WinterHDP,20:00,0.392
645,2025-01-27 21:00:00,WinterHDP,21:00,0.311
646,2025-01-27 22:00:00,WinterHDP,22:00,0.2
647,2025-01-27 23:00:00,WinterHDP,23:00,0.111
648,2025-01-28 00:00:00,WinterHDP,00:00,0.072
649,2025-01-28 01:00:00,WinterHDP,01:00,0.044
650,2025-01-28 02:00:00,WinterHDP,02:00,0.02
651,2025-01-28 03:00:00,WinterHDP,03:00,0.011
652,2025-01-28 04:00:00,WinterHDP,04:00,0.033
653,2025-01-28 05:00:00,WinterHDP,05:00,0.11
654,2025-01-28 06:00:00,WinterHDP,06:00,0.267
655,2025-01-28 07:00:00,WinterHDP,07:00,0.308
656,2025-01-28 08:00:00,WinterHDP,08:00,0.216
657,2025-01-28 09:00:00,WinterHDP,09:00,0.158
658,2025-01-28 10:00:00,WinterHDP,10:00,0.126
659,2025-01-28 11:00:00,WinterHDP,11:00,0.105
660,2025-01-28 12:00:00,WinterHDP,12:00,0.132
661,2025-01-28 13:00:00,WinterHDP,13:00,0.183
662,2025-01-28 14:00:00,WinterHDP,14:00,0.249
663,2025-01-28 15:00:00,WinterHDP,15:00,0.312
664,2025-01-28 16:00:00,WinterHDP,16:00,0.396
665,2025-01-28 17:00:00,WinterHDP,17:00,0.525
666,2025-01-28 18:00:00,WinterHDP,18:00,0.497
667,2025-01-28 19:00:00,WinterHDP,19:00,0.452
668,2025-01-28 20:00:00,WinterHDP,20:00,0.392
669,2025-01-28 21:00:00,WinterHDP,21:00,0.311
670,2025-01-28 22:00:00,WinterHDP,22:00,0.2
671,2025-01-28 23:00:00,WinterHDP,23:00,0.111
672,2025-01-29 00:00:00,WinterHDP,00:00,0.072
673,2025-01-29 01:00:00,WinterHDP,01:00,0.044
674,2025-01-29 02:00:00,WinterHDP,02:00,0.02
675,2025-01-29 03:00:00,WinterHDP,03:00,0.011
676,2025-01-29 04:00:00,WinterHDP,04:00,0.033
677,2025-01-29 05:00:00,WinterHDP,05:00,0.11
678,2025-01-29 06:00:00,WinterHDP,06:00,0.267
679,2025-01-29 07:00:00,WinterHDP,07:00,0.308
680,2025-01-29 08:00:00,WinterHDP,08:00,0.216
681,2025-01-29 09:00:00,WinterHDP,09:00,0.158
682,2025-01-29 10:00:00,WinterHDP,10:00,0.126
683,2025-01-29 11:00:00,WinterHDP,11:00,0.105
684,2025-01-29 12:00:00,WinterHDP,12:00,0.132
685,2025-01-29 13:00:00,WinterHDP,13:00,0.183
686,2025-01-29 14:00:00,WinterHDP,14:00,0.249
687,2025-01-29 15:00:00,WinterHDP,15:00,0.312
688,2025-01-29 16:00:00,WinterHDP,16:00,0.396
689,2025-01-29 17:00:00,WinterHDP,17:00,0.525
690,2025-01-29 18:00:00,WinterHDP,18:00,0.497
691,2025-01-29 19:00:00,WinterHDP,19:00,0.452
692,2025-01-29 20:00:00,WinterHDP,20:00,0.392
693,2025-01-29 21:00:00,WinterHDP,21:00,0.311
694,2025-01-29 22:00:00,WinterHDP,22:00,0.2
695,2025-01-29 23:00:00,WinterHDP,23:00,0.111
696,2025-01-30 00:00:00,WinterHDP,00:00,0.072
697,2025-01-30 01:00:00,WinterHDP,01:00,0.044
698,2025-01-30 02:00:00,WinterHDP,02:00,0.02
699,2025-01-30 03:00:00,WinterHDP,03:00,0.011
700,2025-01-30 04:00:00,WinterHDP,04:00,0.033
701,2025-01-30 05:00:00,WinterHDP,05:00,0.11
702,2025-01-30 06:00:00,WinterHDP,06:00,0.267
703,2025-01-30 07:00:00,WinterHDP,07:00,0.308
704,2025-01-30 08:00:00,WinterHDP,08:00,0.216
705,2025-01-30 09:00:00,WinterHDP,09:00,0.158
706,2025-01-30 10:00:00,WinterHDP,10:00,0.126
707,2025-01-30 11:00:00,WinterHDP,11:00,0.105
708,2025-01-30 12:00:00,WinterHDP,12:00,0.132
709,2025-01-30 13:00:00,WinterHDP,13:00,0.183
710,2025-01-30 14:00:00,WinterHDP,14:00,0.249
711,2025-01-30 15:00:00,WinterHDP,15:00,0.312
712,2025-01-30 16:00:00,WinterHDP,16:00,0.396
713,2025-01-30 17:00:00,WinterHDP,17:00,0.525
714,2025-01-30 18:00:00,WinterHDP,18:00,0.497
715,2025-01-30 19:00:00,WinterHDP,19:00,0.452
716,2025-01-30 20:00:00,WinterHDP,20:00,0.392
717,2025-01-30 21:00:00,WinterHDP,21:00,0.311
718,2025-01-30 22:00:00,WinterHDP,22:00,0.2
719,2025-01-30 23:00:00,WinterHDP,23:00,0.111
720,2025-01-31 00:00:00,WinterHDP,00:00,0.072
721,2025-01-31 01:00:00,WinterHDP,01:00,0.044
722,2025-01-31 02:00:00,WinterHDP,02:00,0.02
723,2025-01-31 03:00:00,WinterHDP,03:00,0.011
724,2025-01-31 04:00:00,WinterHDP,04:00,0.033
725,2025-01-31 05:00:00,WinterHDP,05:00,0.11
726,2025-01-31 06:00:00,WinterHDP,06:00,0.267
727,2025-01-31 07:00:00,WinterHDP,07:00,0.308
728,2025-01-31 08:00:00,WinterHDP,08:00,0.216
729,2025-01-31 09:00:00,WinterHDP,09:00,0.158
730,2025-01-31 10:00:00,WinterHDP,10:00,0.126
731,2025-01-31 11:00:00,WinterHDP,11:00,0.105
732,2025-01-31 12:00:00,WinterHDP,12:00,0.132
733,2025-01-31 13:00:00,WinterHDP,13:00,0.183
734,2025-01-31 14:00:00,WinterHDP,14:00,0.249
735,2025-01-31 15:00:00,WinterHDP,15:00,0.312
736,2025-01-31 16:00:00,WinterHDP,16:00,0.396
737,2025-01-31 17:00:00,WinterHDP,17:00,0.525
738,2025-01-31 18:00:00,WinterHDP,18:00,0.497
739,2025-01-31 19:00:00,WinterHDP,19:00,0.452
740,2025-01-31 20:00:00,WinterHDP,20:00,0.392
741,2025-01-31 21:00:00,WinterHDP,21:00,0.311
742,2025-01-31 22:00:00,WinterHDP,22:00,0.2
743,2025-01-31 23:00:00,WinterHDP,23:00,0.111
744,2025-02-01 00:00:00,WinterHDP,00:00,0.072
745,2025-02-01 01:00:00,WinterHDP,01:00,0.044
746,2025-02-01 02:00:00,WinterHDP,02:00,0.02
747,2025-02-01 03:00:00,WinterHDP,03:00,0.011
748,2025-02-01 04:00:00,WinterHDP,04:00,0.033
749,2025-02-01 05:00:00,WinterHDP,05:00,0.11
750,2025-02-01 06:00:00,WinterHDP,06:00,0.267
751,2025-02-01 07:00:00,WinterHDP,07:00,0.308
752,2025-02-01 08:00:00,WinterHDP,08:00,0.216
753,2025-02-01 09:00:00,WinterHDP,09:00,0.158
754,2025-02-01 10:00:00,WinterHDP,10:00,0.126
755,2025-02-01 11:00:00,WinterHDP,11:00,0.105
756,2025-02-01 12:00:00,WinterHDP,12:00,0.132
757,2025-02-01 13:00:00,WinterHDP,13:00,0.183
758,2025-02-01 14:00:00,WinterHDP,14:00,0.249
759,2025-02-01 15:00:00,WinterHDP,15:00,0.312
760,2025-02-01 16:00:00,WinterHDP,16:00,0.396
761,2025-02-01 17:00:00,WinterHDP,17:00,0.525
762,2025-02-01 18:00:00,WinterHDP,18:00,0.497
763,2025-02-01 19:00:00,WinterHDP,19:00,0.452
764,2025-02-01 20:00:00,WinterHDP,20:00,0.392
765,2025-02-01 21:00:00,WinterHDP,21:00,0.311
766,2025-02-01 22:00:00,WinterHDP,22:00,0.2
767,2025-02-01 23:00:00,WinterHDP,23:00,0.111
768,2025-02-02 00:00:00,WinterHDP,00:00,0.072
769,2025-02-02 01:00:00,WinterHDP,01:00,0.044
770,2025-02-02 02:00:00,WinterHDP,02:00,0.02
771,2025-02-02 03:00:00,WinterHDP,03:00,0.011
772,2025-02-02 04:00:00,WinterHDP,04:00,0.033
773,2025-02-02 05:00:00,WinterHDP,05:00,0.11
774,2025-02-02 06:00:00,WinterHDP,06:00,0.267
775,2025-02-02 07:00:00,WinterHDP,07:00,0.308
776,2025-02-02 08:00:00,WinterHDP,08:00,0.216
777,2025-02-02 09:00:00,WinterHDP,09:00,0.158
778,2025-02-02 10:00:00,WinterHDP,10:00,0.126
779,2025-02-02 11:00:00,WinterHDP,11:00,0.105
780,2025-02-02 12:00:00,WinterHDP,12:00,0.132
781,2025-02-02 13:00:00,WinterHDP,13:00,0.183
782,2025-02-02 14:00:00,WinterHDP,14:00,0.249
783,2025-02-02 15:00:00,WinterHDP,15:00,0.312
784,2025-02-02 16:00:00,WinterHDP,16:00,0.396
785,2025-02-02 17:00:00,WinterHDP,17:00,0.525
786,2025-02-02 18:00:00,WinterHDP,18:00,0.497
787,2025-02-02 19:00:00,WinterHDP,19:00,0.452
788,2025-02-02 20:00:00,WinterHDP,20:00,0.392
789,2025-02-02 21:00:00,WinterHDP,21:00,0.311
790,2025-02-02 22:00:00,WinterHDP,22:00,0.2
791,2025-02-02 23:00:00,WinterHDP,23:00,0.111
792,2025-02-03 00:00:00,WinterHDP,00:00,0.072
793,2025-02-03 01:00:00,WinterHDP,01:00,0.044
794,2025-02-03 02:00:00,WinterHDP,02:00,0.02
795,2025-02-03 03:00:00,WinterHDP,03:00,0.011
796,2025-02-03 04:00:00,WinterHDP,04:00,0.033
797,2025-02-03 05:00:00,WinterHDP,05:00,0.11
798,2025-02-03 06:00:00,WinterHDP,06:00,0.267
799,2025-02-03 07:00:00,WinterHDP,07:00,0.308
800,2025-02-03 08:00:00,WinterHDP,08:00,0.216
801,2025-02-03 09:00:00,WinterHDP,09:00,0.158
802,2025-02-03 10:00:00,WinterHDP,10:00,0.126
803,2025-02-03 11:00:00,WinterHDP,11:00,0.105
804,2025-02-03 12:00:00,WinterHDP,12:00,0.132
805,2025-02-03 13:00:00,WinterHDP,13:00,0.183
806,2025-02-03 14:00:00,WinterHDP,14:00,0.249
807,2025-02-03 15:00:00,WinterHDP,15:00,0.312
808,2025-02-03 16:00:00,WinterHDP,16:00,0.396
809,2025-02-03 17:00:00,WinterHDP,17:00,0.525
810,2025-02-03 18:00:00,WinterHDP,18:00,0.497
811,2025-02-03 19:00:00,WinterHDP,19:00,0.452
812,2025-02-03 20:00:00,WinterHDP,20:00,0.392
813,2025-02-03 21:00:00,WinterHDP,21:00,0.311
814,2025-02-03 22:00:00,WinterHDP,22:00,0.2
815,2025-02-03 23:00:00,WinterHDP,23:00,0.111
816,2025-02-04 00:00:00,WinterHDP,00:00,0.072
817,2025-02-04 01:00:00,WinterHDP,01:00,0.044
818,2025-02-04 02:00:00,WinterHDP,02:00,0.02
819,2025-02-04 03:00:00,WinterHDP,03:00,0.011
820,2025-02-04 04:00:00,WinterHDP,04:00,0.033
821,2025-02-04 05:00:00,WinterHDP,05:00,0.11
822,2025-02-04 06:00:00,WinterHDP,06:00,0.267
823,2025-02-04 07:00:00,WinterHDP,07:00,0.308
824,2025-02-04 08:00:00,WinterHDP,08:00,0.216
825,2025-02-04 09:00:00,WinterHDP,09:00,0.158
826,2025-02-04 10:00:00,WinterHDP,10:00,0.126
827,2025-02-04 11:00:00,WinterHDP,11:00,0.105
828,2025-02-04 12:00:00,WinterHDP,12:00,0.132
829,2025-02-04 13:00:00,WinterHDP,13:00,0.183
830,2025-02-04 14:00:00,WinterHDP,14:00,0.249
831,2025-02-04 15:00:00,WinterHDP,15:00,0.312
832,2025-02-04 16:00:00,WinterHDP,16:00,0.396
833,2025-02-04 17:00:00,WinterHDP,17:00,0.525
834,2025-02-04 18:00:00,WinterHDP,18:00,0.497
835,2025-02-04 19:00:00,WinterHDP,19:00,0.452
836,2025-02-04 20:00:00,WinterHDP,20:00,0.392
837,2025-02-04 21:00:00,WinterHDP,21:00,0.311
838,2025-02-04 22:00:00,WinterHDP,22:00,0.2
839,2025-02-04 23:00:00,WinterHDP,23:00,0.111
840,2025-02-05 00:00:00,WinterHDP,00:00,0.072
841,2025-02-05 01:00:00,WinterHDP,01:00,0.044
842,2025-02-05 02:00:00,WinterHDP,02:00,0.02
843,2025-02-05 03:00:00,WinterHDP,03:00,0.011
844,2025-02-05 04:00:00,WinterHDP,04:00,0.033
845,2025-02-05 05:00:00,WinterHDP,05:00,0.11
846,2025-02-05 06:00:00,WinterHDP,06:00,0.267
847,2025-02-05 07:00:00,WinterHDP,07:00,0.308
848,2025-02-05 08:00:00,WinterHDP,08:00,0.216
849,2025-02-05 09:00:00,WinterHDP,09:00,0.158
850,2025-02-05 10:00:00,WinterHDP,10:00,0.126
851,2025-02-05 11:00:00,WinterHDP,11:00,0.105
852,2025-02-05 12:00:00,WinterHDP,12:00,0.132
853,2025-02-05 13:00:00,WinterHDP,13:00,0.183
854,2025-02-05 14:00:00,WinterHDP,14:00,0.249
855,2025-02-05 15:00:00,WinterHDP,15:00,0.312
856,2025-02-05 16:00:00,WinterHDP,16:00,0.396
857,2025-02-05 17:00:00,WinterHDP,17:00,0.525
858,2025-02-05 18:00:00,WinterHDP,18:00,0.497
859,2025-02-05 19:00:00,WinterHDP,19:00,0.452
860,2025-02-05 20:00:00,WinterHDP,20:00,0.392
861,2025-02-05 21:00:00,WinterHDP,21:00,0.311
862,2025-02-05 22:00:00,WinterHDP,22:00,0.2
863,2025-02-05 23:00:00,WinterHDP,23:00,0.111
864,2025-02-06 00:00:00,WinterHDP,00:00,0.072
865,2025-02-06 01:00:00,WinterHDP,01:00,0.044
866,2025-02-06 02:00:00,WinterHDP,02:00,0.02
867,2025-02-06 03:00:00,WinterHDP,03:00,0.011
868,2025-02-06 04:00:00,WinterHDP,04:00,0.033
869,2025-02-06 05:00:00,WinterHDP,05:00,0.11
870,2025-02-06 06:00:00,WinterHDP,06:00,0.267
871,2025-02-06 07:00:00,WinterHDP,07:00,0.308
872,2025-02-06 08:00:00,WinterHDP,08:00,0.216
873,2025-02-06 09:00:00,WinterHDP,09:00,0.158
874,2025-02-06 10:00:00,WinterHDP,10:00,0.126
875,2025-02-06 11:00:00,WinterHDP,11:00,0.105
876,2025-02-06 12:00:00,WinterHDP,12:00,0.132
877,2025-02-06 13:00:00,WinterHDP,13:00,0.183
878,2025-02-06 14:00:00,WinterHDP,14:00,0.249
879,2025-02-06 15:00:00,WinterHDP,15:00,0.312
880,2025-02-06 16:00:00,WinterHDP,16:00,0.396
881,2025-02-06 17:00:00,WinterHDP,17:00,0.525
882,2025-02-06 18:00:00,WinterHDP,18:00,0.497
883,2025-02-06 19:00:00,WinterHDP,19:00,0.452
884,2025-02-06 20:00:00,WinterHDP,20:00,0.392
885,2025-02-06 21:00:00,WinterHDP,21:00,0.311
886,2025-02-06 22:00:00,WinterHDP,22:00,0.2
887,2025-02-06 23:00:00,WinterHDP,23:00,0.111
888,2025-02-07 00:00:00,WinterHDP,00:00,0.072
889,2025-02-07 01:00:00,WinterHDP,01:00,0.044
890,2025-02-07 02:00:00,WinterHDP,02:00,0.02
891,2025-02-07 03:00:00,WinterHDP,03:00,0.011
892,2025-02-07 04:00:00,WinterHDP,04:00,0.033
893,2025-02-07 05:00:00,WinterHDP,05:00,0.11
894,2025-02-07 06:00:00,WinterHDP,06:00,0.267
895,2025-02-07 07:00:00,WinterHDP,07:00,0.308
896,2025-02-07 08:00:00,WinterHDP,08:00,0.216
897,2025-02-07 09:00:00,WinterHDP,09:00,0.158
898,2025-02-07 10:00:00,WinterHDP,10:00,0.126
899,2025-02-07 11:00:00,WinterHDP,11:00,0.105
900,2025-02-07 12:00:00,WinterHDP,12:00,0.132
901,2025-02-07 13:00:00,WinterHDP,13:00,0.183
902,2025-02-07 14:00:00,WinterHDP,14:00,0.249
903,2025-02-07 15:00:00,WinterHDP,15:00,0.312
904,2025-02-07 16:00:00,WinterHDP,16:00,0.396
905,2025-02-07 17:00:00,WinterHDP,17:00,0.525
906,2025-02-07 18:00:00,WinterHDP,18:00,0.497
907,2025-02-07 19:00:00,WinterHDP,19:00,0.452
908,2025-02-07 20:00:00,WinterHDP,20:00,0.392
909,2025-02-07 21:00:00,WinterHDP,21:00,0.311
910,2025-02-07 22:00:00,WinterHDP,22:00,0.2
911,2025-02-07 23:00:00,WinterHDP,23:00,0.111
912,2025-02-08 00:00:00,WinterHDP,00:00,0.072
913,2025-02-08 01:00:00,WinterHDP,01:00,0.044
914,2025-02-08 02:00:00,WinterHDP,02:00,0.02
915,2025-02-08 03:00:00,WinterHDP,03:00,0.011
916,2025-02-08 04:00:00,WinterHDP,04:00,0.033
917,2025-02-08 05:00:00,WinterHDP,05:00,0.11
918,2025-02-08 06:00:00,WinterHDP,06:00,0.267
919,2025-02-08 07:00:00,WinterHDP,07:00,0.308
920,2025-02-08 08:00:00,WinterHDP,08:00,0.216
921,2025-02-08 09:00:00,WinterHDP,09:00,0.158
922,2025-02-08 10:00:00,WinterHDP,10:00,0.126
923,2025-02-08 11:00:00,WinterHDP,11:00,0.105
924,2025-02-08 12:00:00,WinterHDP,12:00,0.132
925,2025-02-08 13:00:00,WinterHDP,13:00,0.183
926,2025-02-08 14:00:00,WinterHDP,14:00,0.249
927,2025-02-08 15:00:00,WinterHDP,15:00,0.312
928,2025-02-08 16:00:00,WinterHDP,16:00,0.396
929,2025-02-08 17:00:00,WinterHDP,17:00,0.525
930,2025-02-08 18:00:00,WinterHDP,18:00,0.497
931,2025-02-08 19:00:00,WinterHDP,19:00,0.452
